,id,rate_unemployment,percent_college,percent_married,median_income,percent_lunch,year,state,zip_code,school_type,school_level,average_act
408,120159003016,0.4630985056785202,-1.306025006622042,-0.4126849571433231,-0.4870498010567963,0.44172443538570494,2016-2017,FL,33839,Regular School,High,18.980463980464
4024,360008705182,1.840301936595779,-1.2547585858867818,-1.2914502417363773,-1.2883408336030722,1.6482835719533957,2016-2017,NY,10458,Regular School,High,16.978021978022
7073,483486007653,0.530443865506758,-1.7070307298031986,0.359810783504615,-0.8765495554152746,2.063907916859592,2016-2017,TX,78516,Regular School,High,16.2698412698413
3310,291548000722,-0.29275691348764066,-0.07786059874003025,-0.013530227109003758,0.07164967607320048,-0.15291145064863956,2016-2017,MO,64055,Regular School,High,20.6
1983,210483001214,-0.3456257538607223,0.25896318939652885,-0.19544158913555565,-1.1231676989348014,-0.7231272666507158,2016-2017,KY,41501,Regular School,High,20.6
4546,370327002643,1.5623816158420132,0.3518887881776553,0.17237346257544975,-0.15205427535361818,0.27646771585305563,2016-2017,NC,27804,Regular School,High,18.8339438339438
5863,422085000965,-0.37697051714386937,-0.23170427618662795,-0.38858495961831313,-0.5618945263161309,-0.3582749332588667,2016-2017,PA,18840,Regular School,High,22.2283272283272
4406,370150000623,-0.46785794171511413,1.3890971286589175,0.7565392575420725,0.1818619586930193,-0.33492181451966413,2016-2017,NC,27106,Regular School,High,21.5934065934066
1056,170993005793,1.8939345533214857,-2.7034390272156004,0.26493499926011616,-0.77945481754418,2.29080669076647,2016-2017,IL,60623,Regular School,High,16.6
4125,360009705552,1.617014925924152,-1.0034386329356246,-0.8355906145842432,-0.4249075083705933,2.2009088691203496,2016-2017,NY,11237,Regular School,High,15.6349206349206
6653,481815001628,-0.37335304962222093,-1.8186965535816266,-1.075967857575623,-0.999630315478462,2.3418416558379276,2016-2017,TX,78228,Regular School,High,16.6849816849817
7415,530492000749,-0.8508329003021842,1.1004419128285714,0.35305902770342557,0.5084722184492281,-1.1120370893078593,2016-2017,WA,99218,Regular School,High,22.5946275946276
1600,180471000786,0.050033596764118136,0.21865165422818034,0.5829424730745435,-0.283852391104249,-0.4997769584121897,2016-2017,IN,46750,Regular School,High,21.5274725274725
204,120066000864,0.23521617262162434,-0.22128324493327717,-0.26095928900633625,-0.250737098130377,0.5001308393114255,2016-2017,FL,33471,Regular School,Other,18.5653235653236
1008,170993001061,1.1824848210710512,0.8488291602239951,-1.127678104948106,-1.2177302525347815,2.305236068145844,2016-2017,IL,60653,Regular School,High,15.0
4836,390442301167,0.7067721863031278,-1.4504496191911675,-0.6217411975696563,-0.7658391381847447,-1.7640222007585058,2016-2017,OH,45215,Regular School,High,18.0
1676,180819001406,-0.5639153006864487,-0.6295483406351331,0.6483439252492549,-0.18875019167599855,-0.5644310322623597,2016-2017,IN,47341,Regular School,High,20.4481074481074
5562,420768004558,-0.41021022780045596,-0.4802531658650447,0.42213833975723564,0.29572722845805244,-0.7755019060472197,2016-2017,PA,17315,Regular School,High,20.6166056166056
4219,360012205830,0.6623408027744064,-0.044311369394802735,1.2583783447329426,0.03051205947197998,0.09688378186555657,2016-2017,NY,11366,Regular School,Other,21.5689865689866
7923,551596002074,-0.5044430597442204,-0.3718696769936493,-0.07428535462408149,-0.4829401905184301,0.3455334167459223,2016-2017,WI,54982,Regular School,High,20.9
4023,360008705181,1.6149834017758544,-0.8321947072021434,-1.4187127553363472,-0.6535928059045225,1.8312721583010874,2016-2017,NY,10468,Regular School,High,14.8290598290598
7008,483117003505,-0.5826119375525196,-1.1058334817768245,-0.6084053433523209,-0.6357014711364841,-0.7645985681324365,2016-2017,TX,79756,Regular School,High,23.1562881562882
452,120192001990,-0.30169572436482117,-0.913190910949471,-0.8685061899477078,-0.5774197216832918,-0.09624644033438198,2016-2017,FL,32168,Regular School,High,20.8608058608059
2281,250004901245,0.12745617475492746,-0.38000151650387637,-1.1767519496046248,-1.2409350231504044,1.5982116937668622,2016-2017,MA,2119,Regular School,High,15.4151404151404
7771,550960001247,1.6869300311795032,-2.042024093662754,-0.7034112452389477,-1.225326805348125,1.8665102541830259,2016-2017,WI,53204,Regular School,High,14.4
4420,370162000668,1.7795120222181524,-1.0324945152516123,-1.0055242251281205,-1.128024511389234,0.8122155064587177,2016-2017,NC,28016,Regular School,High,17.6617826617827
3309,291545000705,-0.7231149696625416,-1.070424265159413,-0.389239666941558,-0.3837698917693728,-0.32856127104921196,2016-2017,MO,63780,Regular School,High,22.9
6415,480894000360,-0.5326762020424909,0.9036121430347581,-1.8030958228279308,-0.5382331323073561,1.5861540808200372,2016-2017,TX,78704,Regular School,High,17.2954822954823
6836,482391011267,-0.3413550813436057,1.258147079370198,0.2616120362817737,2.698438012005221,-0.11910827908970474,2016-2017,TX,77044,Regular School,High,18.8583638583639
1197,172055002320,0.7588717575880425,-0.369257448520293,-0.1715214398994866,-0.5431314559793482,0.4725761217538119,2016-2017,IL,62951,Regular School,High,18.7
6438,481014000470,0.7050574245031451,-0.04214849898858226,0.17775570090397574,-0.19817323806194914,0.35125006881787474,2016-2017,TX,75755,Regular School,High,19.9328449328449
6399,480867008769,-0.9834484474880693,1.199171234548667,1.3922001777317916,2.0699166669405593,-1.4806411244096043,2016-2017,TX,76226,Regular School,High,23.034188034188
1712,180975001596,-0.11149001869512584,-1.08351369263493,-0.06671072306193787,-0.4846006392208003,-0.532263043779577,2016-2017,IN,46173,Regular School,High,21.2368742368742
7646,550384000136,-0.8840914993294763,-0.3564564159795823,0.6046017298323918,-0.16654169028179777,-0.7056934424373809,2016-2017,WI,54736,Regular School,Other,22.9
4131,360009802038,-1.0699941651321707,-0.6321794119825572,0.663909794113245,-0.440059102779721,0.9957578472855545,2016-2017,NY,11373,Regular School,High,17.3199023199023
3336,291822000962,-1.3215365659915672,-0.12468802072183215,-0.1879965490727705,0.1198857108770534,-1.0522888153227619,2016-2017,MO,64062,Regular School,High,21.2
6212,470318001320,-0.5715022382166813,0.8079529840777457,-2.3532762400778675,-0.01353134235838829,-1.0853771168854653,2016-2017,TN,37203,Regular School,High,27.4
1475,180021000050,0.19699532740611628,-0.7808378711722421,0.2346111553860868,-0.6515587562441191,-0.1772067840493098,2016-2017,IN,47918,Regular School,High,19.7960927960928
7542,530936002070,-0.15859247564178988,-2.1070046161683003,0.470328227736281,-0.3432134322139819,2.3044638748883206,2016-2017,WA,99349,Regular School,High,17.3687423687424
3373,292133001169,0.05360397765373691,-0.4870212363209229,-0.15469584101705566,-0.6131608800018092,-0.02623839010494412,2016-2017,MO,63361,Regular School,High,21.0
7299,530039000060,-1.0183763871248752,2.2430336579554964,0.16299235975739837,1.1855616880582167,-1.4828925779788569,2016-2017,WA,98004,Regular School,High,24.8412698412698
4650,370472001879,-0.5606711757928937,0.4670655689065556,-0.21929407398226897,-0.3420511181223228,-0.6903574794254373,2016-2017,NC,27615,Regular School,High,23.1807081807082
2393,250510000749,-1.065986201078704,1.3847333652527505,1.063179352763747,0.31349402957341305,-0.9957480792879383,2016-2017,MA,1373,Regular School,High,23.009768009768
1060,170993005890,4.2535977876588476,-1.101140185537928,-2.332651974164053,-1.2583282233077318,2.2520992029723184,2016-2017,IL,60644,Regular School,High,14.6
2832,261506005188,-0.7887577200875748,0.5537540919142157,0.4575467903092851,0.7252437965436515,-1.2694969916516567,2016-2017,MI,48623,Regular School,High,20.8
4925,390451002005,0.07974130103874637,-0.23450974593497367,-0.1709215964366455,-0.06031448454766731,-0.5791017819494882,2016-2017,OH,44095,Regular School,High,21.0
5029,390463402516,-0.7762779344235669,0.11871208184059623,0.41765316092412635,0.7447540687965007,0.1225514505914093,2016-2017,OH,45122,Regular School,High,21.0
2954,262274005973,0.00298040955881361,-0.3173413015134064,0.6426897851422246,-0.22482343973499008,0.008740764037369694,2016-2017,MI,49067,Regular School,High,20.0
6095,470144000440,0.757340043514494,-1.5839389377545996,1.4276746533959526,-0.9982189340814475,0.5968495167844451,2016-2017,TN,37888,Regular School,Other,16.8
3750,341161003026,0.6254837017011197,1.3366112917934767,0.5868315338635475,1.7904216391141037,-1.6057791935727614,2016-2017,NJ,8826,Regular School,High,25.2808302808303
4722,390435800144,0.605144358936205,-1.2457689966385677,-1.4455872986968212,-0.7638881109594599,-0.13033881815494516,2016-2017,OH,43311,Regular School,High,21.0
466,120201502912,-0.2836754856089501,1.033002883668268,-2.589110726468224,-1.2392745744480342,-1.046662464449756,2016-2017,FL,32601,Regular School,Other,22.6923076923077
5769,421866006648,-1.0164471485197177,1.0741557773498578,1.0405046670291753,0.6356210778332225,-1.29675376075504,2016-2017,PA,15636,Regular School,High,22.1306471306471
38,120012000070,0.5459100231089479,-0.582889049753439,-0.6197178028931984,-0.7716922198605995,-0.01815594227083347,2016-2017,FL,32091,Regular School,High,17.979242979243
7937,551665002176,-0.943103322509102,-0.39686349700226814,0.2066509586212503,-0.14242367287987132,-0.46050126398508184,2016-2017,WI,54773,Regular School,High,22.7
2758,261143004574,1.1717927229707523,0.5859854974276393,-0.2770901479201123,-0.9485715178805799,-0.7132417419400503,2016-2017,MI,48423,Regular School,High,21.3
5646,421248003034,-0.6040394908528615,-0.6758518263411586,-0.4268074313922569,-0.14184251583404175,-0.7388722186147151,2016-2017,PA,17740,Regular School,High,20.6654456654457
5432,420083307363,-0.3477731317548973,1.2776039291601666,0.08078032925475237,-0.07534154530411719,0.8885033103825583,2016-2017,PA,15203,Regular School,Other,16.6849816849817
6228,470330001413,0.7499949195629428,-1.5534461135521973,0.6538607369952194,-1.0148649323227081,0.0629280734169617,2016-2017,TN,37841,Regular School,High,19.4
5815,421899006996,-0.5290040417320705,0.8857347646612527,0.4401261944853119,-0.2528020003699271,0.14407364022545285,2016-2017,PA,19147,Regular School,High,20.1282051282051
1100,171179001382,-0.0619686117606729,-0.8174454210606905,-2.3049287091876303,-1.1153635900336616,0.7483229528079636,2016-2017,IL,61832,Regular School,High,17.9
1224,172307006017,-0.8114737918633786,0.6531853437152023,1.47270308654401,1.1140378602036225,-1.5800044239942392,2016-2017,IL,60423,Regular School,Not reported,22.3
1304,173099003226,-0.43806639546136533,0.6148505654081823,1.3227908452549701,-0.10103698897329529,-0.2798615095999153,2016-2017,IL,62360,Regular School,High,18.4
6769,482232002239,-1.3639087081473265,-0.2772874115927307,0.2594596652497208,0.7597811295529505,-0.7616315292230773,2016-2017,TX,77622,Regular School,High,19.1514041514042
5342,390506804027,-0.21429910372489608,-0.11356754985359026,-0.12350446700510034,-0.1735985972668709,1.5049736862900627,2016-2017,OH,44817,Regular School,High,21.0
5148,390480103078,-0.18500752751140678,-0.4450830221714163,0.7303980842002414,-0.02569412910324965,-0.8155265227008559,2016-2017,OH,43055,Regular School,High,22.0
3026,262742006342,0.7958172378107466,0.8135346693405083,-0.5069046751426387,-0.6250330882237559,-0.08388043075785453,2016-2017,MI,49004,Regular School,High,18.7
2888,261884005563,0.09971792974205465,0.383496894261184,0.5504979353103268,-0.13511769858944264,-1.4684524323107817,2016-2017,MI,49426,Regular School,High,21.7
916,170447000131,-0.7058849305780792,0.16268307921391523,0.4500865850511932,0.38572354812651466,-1.0100545300235733,2016-2017,IL,62613,Regular School,High,20.3
2993,262514006181,-0.168383192631133,0.46660713255478237,-0.6999814655968519,0.029681835120794905,-0.7303529666855453,2016-2017,MI,49117,Regular School,High,22.7
5913,422298004054,0.8728105065001138,-1.0270659825009432,-0.39158800000860977,-0.5790386591681027,0.12117806525919367,2016-2017,PA,18847,Regular School,High,22.0573870573871
595,130156000769,1.404718626722534,-0.9423511509874819,-0.6459173075542908,-0.7348717698855414,2.3647240649665213,2016-2017,GA,31010,Regular School,High,18.2234432234432
5180,390484103240,-0.18744674394078795,-1.070113046517772,0.01788331851474018,-0.40074797975110765,-0.4681465480717275,2016-2017,OH,43302,Regular School,High,20.0
2282,250005101247,-0.25269419951998107,1.0700959538727084,1.082585910610491,0.2821115490986172,0.38745333938544135,2016-2017,MA,1606,Regular School,Other,20.5677655677656
7082,483519003984,-0.6909119190008052,-0.6713041232513803,-0.38376334753401414,0.7539280478770958,0.0004154115288584049,2016-2017,TX,78064,Regular School,High,20.1526251526252
5299,390500403812,-0.5869190162022937,1.0994603884132454,0.8261485020925197,1.4846915217901995,-1.1979274050037136,2016-2017,OH,44056,Regular School,High,22.0
5688,421485006252,-0.4051430863088906,-1.0803373662173579,0.04658165328637549,-0.21710235326896887,-0.7200506155153815,2016-2017,PA,17233,Regular School,High,20.5677655677656
1758,181125001814,0.06327287566301373,-0.7575472288983779,0.10745368178218548,-0.09647075504177736,-0.4667386387865624,2016-2017,IN,46902,Regular School,High,20.9267399267399
7897,551485001929,-0.786901567416345,1.0268785980546717,1.529776616159718,0.10220193219681127,-0.4313272239715788,2016-2017,WI,54562,Regular School,High,22.4
3482,292928002313,-0.7794730816736616,1.2879234321943434,0.47419135109480154,-0.4075973306483845,1.5436699613072662,2016-2017,MO,63139,Regular School,High,17.2
7271,484644005286,0.10497781226835627,-0.5190896679770618,-0.05070607220937603,-0.5423842540632816,0.3037430507210559,2016-2017,TX,75979,Regular School,High,19.029304029304
3613,340471000380,-0.09729987480601451,1.2624399641726656,0.9703544349252959,2.327493771895729,-1.5033180134038207,2016-2017,NJ,7630,Regular School,High,20.7875457875458
7284,484671005351,0.8827663908711783,-2.465105347875477,-0.8846897071899368,-1.2620642328880645,0.9670324549190688,2016-2017,TX,78076,Regular School,High,14.9267399267399
4705,390136605556,3.114482420149607,-0.17063989049418174,-0.7149228329104333,-0.726943127331724,0.8412461749151832,2016-2017,OH,45415,Regular School,Other,16.0
5133,390478003004,0.24050190268078026,0.5584752051530161,0.15914715493405204,-0.6447094053468422,-0.22888938426860408,2016-2017,OH,43953,Regular School,High,21.0
2892,261905005587,-0.5220261195723168,0.7332870350352823,0.9909714533260994,0.8294369526173784,-1.281356011982556,2016-2017,MI,48140,Regular School,High,21.1
5338,390506104007,-0.3705920754912771,-0.7528567188828772,0.3105949251051225,-0.4079709316064178,-0.39834662329124887,2016-2017,OH,43517,Regular School,High,21.0
225,120087001007,-0.3223790279386787,0.42288944993350663,-2.342635388051935,-0.90573194135943,-0.20981956075752853,2016-2017,FL,33616,Regular School,High,22.1794871794872
1309,173123003278,0.05053068674160767,0.10551903162898416,-1.9530483038102429,-0.8452916085931564,1.0820956591445519,2016-2017,IL,61604,Regular School,High,16.1
2427,250672000972,-0.1966895669745348,0.334352130121806,0.8255294498234811,0.9670051276087455,-0.8192545480416749,2016-2017,MA,1524,Regular School,High,21.8131868131868
2637,260102906170,3.509361396933275,-0.7133951776561339,-1.3944571349803934,-0.9720253558015584,1.7160922123085678,2016-2017,MI,49444,Regular School,High,13.4
5149,390480203087,-0.695726590592247,-0.9705908302567609,0.21078276256186537,-0.1110827036226347,-1.7640222007585058,2016-2017,OH,43080,Regular School,High,22.0
6864,482502002796,-0.4828936821204995,-0.6460812587298679,-0.3907171348047153,-0.946952580395769,-0.5881148682994551,2016-2017,TX,76849,Regular School,High,18.8827838827839
4543,370327000763,1.1888777714891132,-0.26692851511014726,-0.9570638430565375,-0.581861421962132,0.7321706404550912,2016-2017,NC,27803,Regular School,High,18.2234432234432
1476,180024000056,0.32562314080746063,-0.5277872353419704,-0.013750152484041354,-0.6022849410012848,-0.3370245767557369,2016-2017,IN,47001,Regular School,High,20.5409035409035
3415,292535001463,0.09842433514066562,-0.0493578461763752,0.7857789950675755,-0.48439308313300405,0.26716860816016436,2016-2017,MO,65725,Regular School,High,21.8
2038,220009001541,-1.0872925453376228,0.851257504341516,0.22725611583096197,1.0188941495578128,-0.9400224075049064,2016-2017,LA,70734,Regular School,High,22.4
6608,481623001387,-0.7652936602647512,2.1973613305103865,0.09776275648999373,-0.050310281115887145,0.6419274497883417,2016-2017,TX,75214,Regular School,High,19.2735042735043
3451,292811001728,-0.08544776529393357,-0.47055432405512587,0.9837956970489947,-0.6093003367687987,-0.37354517883845856,2016-2017,MO,63468,Regular School,High,21.1
6782,482283002313,0.3633309944166439,-1.7815932920393815,-0.9989463935196058,-0.745125040622677,1.6858726341134533,2016-2017,TX,77859,Regular School,High,17.1245421245421
6695,481965009241,-0.4834862956285739,0.3288154653293448,-0.7394136828113869,0.09423177842543455,0.5097247081252828,2016-2017,TX,77489,Regular School,High,17.1245421245421
2926,262098005774,-0.21709701474603887,-0.026192517491116857,0.963463694287416,-0.05715963201316402,-0.7273216786090833,2016-2017,MI,48849,Regular School,High,20.1
2050,220018000081,-0.3993997012942191,0.5233394152261172,-0.23287816293248068,-0.11618858338242291,-0.2298853853750622,2016-2017,LA,70634,Regular School,High,20.1
4575,370357002906,0.7035009484077663,-0.33598585123315206,-1.7819205388952473,-0.9244950116962127,-0.05846796453811827,2016-2017,NC,28425,Regular School,High,23.3516483516484
1000,170993000941,-1.0127913176903283,2.3771911342727643,1.3893874562818747,2.2302329891543975,1.5053008912700792,2016-2017,IL,60613,Regular School,High,18.5
238,120087003862,2.228616932827878,-1.4874181591426325,-1.7780091502648938,-1.1042385837277817,1.073811330007247,2016-2017,FL,33610,Regular School,High,17.5641025641026
4290,370003000009,1.615909648660081,0.06741816773898672,-0.6387475222649525,-0.500084323370402,0.717266649866827,2016-2017,NC,27253,Regular School,High,17.8083028083028
7404,530423001141,-0.8949600919028503,2.081566001228356,1.526298719377046,4.224058279742916,-1.5882303052773585,2016-2017,WA,98074,Regular School,High,24.2063492063492
7188,484107004669,-0.22835176045007582,-1.7629842445220665,0.08815730470644226,-0.31091770495288246,0.09545651357299817,2016-2017,TX,77372,Regular School,High,20.4212454212454
6980,482967011859,0.2784081829361691,-1.326559950474923,-0.5304958792405488,-1.4944440287847673,1.4125938623317864,2016-2017,TX,78501,Regular School,High,20.2747252747253
2973,262379006047,1.9261954695930832,-0.3900931716982611,-0.44657337006882497,-0.747408157588436,-0.10226542581756641,2016-2017,MI,49254,Regular School,High,19.6
7482,530747002267,0.23607840186855644,0.006808884467374487,0.5166860305423098,0.2527216070666655,-0.10189326986935042,2016-2017,WA,98579,Regular School,High,22.1550671550672
4047,360008805681,0.7924126545147564,0.5067701287967857,-2.3462106012824253,-0.19099179742419825,2.413081457827382,2016-2017,NY,10467,Regular School,High,16.8803418803419
1251,172569002781,-0.8374969557353705,0.5179303748309219,0.5775811743784661,0.5026606479909326,-0.8684395265017663,2016-2017,IL,61084,Regular School,High,20.3
7868,551353001773,-1.0801761861508241,-0.0904758664797019,0.20817351643173637,-0.023203456049694423,-0.8220887277746178,2016-2017,WI,54165,Regular School,High,22.1
7547,530960001628,-0.25724145280078015,-0.7165631627828939,0.03164766856278938,-0.30676658319695704,0.11177102972655176,2016-2017,WA,98858,Regular School,Other,19.1269841269841
5879,422169003117,-0.20581752674403395,-0.6375629028949191,0.10561705944051447,-0.3968044140829785,-0.44448923211836894,2016-2017,PA,16749,Regular School,High,20.1526251526252
5344,390507004037,-0.16638918827213586,-0.3957622549148214,-0.38552553778803034,-0.45018783986417893,1.3923606390000025,2016-2017,OH,45872,Regular School,High,21.0
5830,421917007412,1.6162779916224657,-0.7039279124317825,-2.5244010533604158,-1.2194322124547108,1.893681158198184,2016-2017,PA,15208,Regular School,Other,13.1684981684982
2946,262220005933,0.5063473096597718,0.08758365090345115,-1.4667913470964349,-0.8775458246366967,-0.5449159370202412,2016-2017,MI,49431,Regular School,High,20.0
89,120018007555,0.11197814768393974,0.40767845690171806,1.1929003974634984,1.3902535018428972,-0.9712490764237713,2016-2017,FL,33029,Regular School,High,21.8376068376068
5856,422046000712,-0.31481430366108487,-0.5636942626548221,-0.6526872182534613,-0.5266930138258836,0.04723546256283209,2016-2017,PA,15074,Regular School,High,19.7619047619048
5788,421899000901,-0.036941543856473004,-0.6352532502361093,0.2999408084658728,-0.6417205976825759,2.4161798859769776,2016-2017,PA,19122,Regular School,High,14.2673992673993
6620,481629001393,-0.8425543565632617,-0.045515970122897244,0.07072303266524689,0.46127396408435656,-1.2143392028141677,2016-2017,TX,77534,Regular School,High,20.6898656898657
2224,220165001274,-0.08289334465103368,-0.9029998396653988,-1.955598087073062,-0.9120831576459958,-0.014416731529069294,2016-2017,LA,70433,Regular School,High,19.7
5252,390494303589,-1.0252337794023987,0.6966453926303918,-0.23680549331515768,0.07679706705054795,-1.1314930999338844,2016-2017,OH,44904,Regular School,High,24.0
3083,263099006728,-0.24782326476860533,0.3064802864470966,-0.5310223991729257,-0.6767560653025861,-0.6280746706353465,2016-2017,MI,49783,Regular School,Other,19.6
2625,260098908273,-1.2697823700483697,1.380343575280551,0.6356191537670648,1.9866036532991371,-0.6994580908951153,2016-2017,MI,48197,Regular School,High,21.6
7400,530420000653,-0.38238671140660907,0.5726804521279232,0.14213007826902205,0.752973289873233,-1.028301711221389,2016-2017,WA,98258,Regular School,High,22.960927960928
7799,551023001338,0.08707929624891596,-0.48574370911606357,0.3119953369993214,-0.5553357539417687,0.10265582275458975,2016-2017,WI,54646,Regular School,Other,19.4
6845,482424002701,-0.6591002793938193,-0.3571439001956258,0.26281338320524156,0.4783765857187691,-0.2651006695489853,2016-2017,TX,77861,Regular School,High,20.006105006105
7289,530006000013,0.8286242490722695,0.7597969549384728,-0.12273449426240943,-0.46625268105961015,-0.8118173217252148,2016-2017,WA,98522,Regular School,Other,21.959706959707
3025,262724006338,0.24888394061013022,0.42380197580395745,0.5643767347746808,0.20830460427826397,-1.1437328213655582,2016-2017,MI,48371,Regular School,High,20.7
4272,370001100420,2.1764456098153206,-0.7806925557213545,-2.008433813311525,-0.9585342100948008,-0.973406075192789,2016-2017,NC,28306,Regular School,High,21.1538461538462
1907,210299000649,-0.9794680024271415,2.052755576398295,0.4494785701756344,-0.020131625950309644,0.9272094836671683,2016-2017,KY,40207,Regular School,High,16.4
7437,530573000848,-0.4856831972592352,-0.7542974694976537,0.277394190903551,0.025530713364869527,0.7396848653550221,2016-2017,WA,99326,Regular School,High,18.6385836385836
620,130174003708,0.7811792069123867,0.06511640264547675,-0.1071720311470133,-0.4656300127962213,0.6320640425618229,2016-2017,GA,30083,Regular School,High,20.8363858363858
1974,210456001128,-0.43569116725036533,-1.3885813303119892,-0.823982567277184,-0.5297648439252685,0.026833311161215196,2016-2017,KY,40359,Regular School,High,18.1
6669,481830012055,-0.4610487147418733,-0.3301857073036902,-0.8367853860635572,-0.6276898061475481,0.4440793875747202,2016-2017,TX,79924,Regular School,High,22.1306471306471
5301,390500603827,0.45938204794529375,-0.3031463526120811,0.5286211836122753,0.2665863537314563,-0.4272012333313746,2016-2017,OH,44312,Regular School,High,20.0
4761,390437800496,1.9804123621403986,-0.7862702244765197,-2.1170767717442907,-1.5161959067858162,1.3893050893003327,2016-2017,OH,44109,Regular School,High,14.0
3896,360007700585,-0.9540708731363691,2.1216243531718906,1.3577419833085722,2.34580021883936,1.2614091334878477,2016-2017,NY,10021,Regular School,High,17.4420024420024
4183,360010305835,-0.7650757924218629,0.2322273039561554,0.08949221510126934,0.39767877878357977,-0.4598640185515698,2016-2017,NY,10314,Regular School,High,20.006105006105
5643,421233004412,-1.2149263001703237,-0.202999053791028,-0.04748877599845279,0.05288660573641778,0.4348881051401556,2016-2017,PA,15644,Regular School,High,20.1037851037851
7310,530066000139,0.5182900332084717,0.2372571718890571,0.10780847431961986,-0.6454150960453495,0.4321749276472483,2016-2017,WA,98337,Regular School,High,21.1782661782662
109,120033003959,0.3024457319360841,0.19376711978267072,-0.74685491850181,-0.38061503923486956,1.0382236109594956,2016-2017,FL,34116,Regular School,High,18.6385836385836
1264,172730002893,-0.40710799467366177,-0.9000940085820459,0.5322258082823066,-0.6528040927708967,-0.40184731983212896,2016-2017,IL,62353,Regular School,High,20.6
1064,170993005942,2.0732258536094084,-1.0761139518463418,-3.1924510208854597,-1.5807458500904559,2.331659553780684,2016-2017,IL,60623,Regular School,High,14.4
5173,390483303211,0.37263860127579695,0.08688167249776957,-0.2671320012803702,-0.5974696397644114,0.9344579235976072,2016-2017,OH,44436,Regular School,High,21.0
6506,481317000817,-0.3826191827108839,-1.3132165999189624,0.3323736322258811,-1.0689955600199752,1.1937071735606568,2016-2017,TX,76114,Regular School,High,18.9316239316239
7650,550405000431,-1.2216509958075652,1.1565915216340088,0.8165467740634447,0.08248410385616572,-0.23451840180855887,2016-2017,WI,54703,Regular School,High,20.4
7037,483312003722,-0.8122808083880575,1.104826855785731,-1.305397570278307,-0.13337422745195399,-0.624372467465169,2016-2017,TX,78249,Regular School,High,22.5213675213675
3203,290525000073,0.46886051918815425,-0.8030606981369898,1.1002372015342874,-0.4572032356316928,-0.007071234938234995,2016-2017,MO,63825,Regular School,High,19.2
4563,370345001431,0.8825094735010671,-0.12808185600145672,-0.16414262015939704,-0.6439622034307756,-0.2382026605879739,2016-2017,NC,28540,Regular School,High,20.1526251526252
2789,261215004924,0.10723093001882213,0.8436377772538433,-0.6549519198555467,-0.4282699169928929,0.5661499979180208,2016-2017,MI,49047,Regular School,High,18.3
3275,291230000506,0.48712667194733816,-0.5288218195960177,-0.6367005826438646,-0.1771270507594075,-0.5359495657608079,2016-2017,MO,63010,Regular School,High,22.2
7539,530927002555,0.5773342211471945,1.438592178353643,1.047237827247086,0.6617316336779931,-0.7602924577153003,2016-2017,WA,98685,Regular School,High,22.0573870573871
5193,390485903309,-1.2017807740086208,-0.9170136326872217,1.3926290110216313,0.5302656076678364,-1.4763901913800326,2016-2017,OH,45846,Regular School,High,23.0
6137,470210000675,-0.5099097221638256,-0.599022821390999,0.16533307133776187,-0.4864271327934075,-0.002133904540627001,2016-2017,TN,37725,Regular School,High,19.5
1806,210015000022,-0.9347821916400384,0.7276190897929076,1.0436872087213191,0.04429378370165224,-0.03026789449536791,2016-2017,KY,41102,Regular School,High,19.8
5322,390503503919,-0.5837047824705511,-0.1362016263210301,0.8052309886245033,0.25027244523066955,1.2654503043274827,2016-2017,OH,45832,Regular School,High,22.0
3517,293168002215,0.578925970731703,-0.7340689099176838,-1.4240237515118153,-1.3764276372638087,0.19615789312155377,2016-2017,MO,65775,Regular School,High,20.8
3319,291638000797,-0.9911902242407352,-0.1191353822041869,0.15354721907929197,-0.45562580936444114,-0.44724899153409786,2016-2017,MO,63445,Regular School,High,20.4
2561,251323002244,0.18984476831288144,-0.3191259712500945,-0.18384048253169652,0.46301743522184524,1.5055642429575853,2016-2017,MA,1603,Regular School,High,18.4432234432234
7817,551098001441,-0.7385986164246857,-0.05110617337506568,0.939074245067661,0.31926408881414936,-0.9010111964701015,2016-2017,WI,54963,Regular School,High,22.2
4012,360008605791,1.4754131187217399,-1.282706867548843,-1.1469225436009287,-1.1852269691858859,1.8162035163767392,2016-2017,NY,10456,Regular School,High,16.2454212454212
5343,390506904032,-0.701897598188126,0.09256399259954236,-0.017162423441655014,0.14379617219118357,0.6664463572838217,2016-2017,OH,43447,Regular School,High,20.0
3762,341239001188,-0.6350212300237137,0.43655108164634626,1.4135994523034485,1.0183960149471016,-0.257511530511949,2016-2017,NJ,8065,Regular School,High,18.2722832722833
7725,550753000865,0.07616870187811854,-0.019142018132618826,-0.8199749055872598,-0.8865537588470548,-0.16004333937795726,2016-2017,WI,54603,Regular School,High,22.5
453,120192001995,-0.36682329170987155,0.17693973470911098,-0.01480864013212532,-0.38385291420449136,-0.6111959050491272,2016-2017,FL,32127,Regular School,High,23.2783882783883
2560,251323002239,0.47582900667549816,0.2480534089436742,-1.1222826111959796,-0.28094660587510123,1.5085415260232904,2016-2017,MA,1604,Regular School,High,16.025641025641
3166,263660007275,0.32202305776258,-0.10116585941354829,0.4533602554176525,-0.21992511606299814,-0.6917507598587097,2016-2017,MI,48097,Regular School,High,20.2
3676,340806005372,0.1033307288304796,0.645739964890836,0.49906326131801404,0.704239120458669,-1.4342368758564594,2016-2017,NJ,7860,Regular School,High,22.1306471306471
